port_index,portname,prttype,prtsize,status,iso3,port_lat,port_long,unique_port_identifier,country
1721.0,Port Gamble,Sea,Unknown,Open,USA,47.85740000000009,-122.58199999999957,Port Gamble (1721.0),United States of America
1722.0,Coupeville,Sea,Unknown,Open,USA,48.219300000000274,-122.67899999999939,Coupeville (1722.0),United States of America
1723.0,Makurazaki,Sea,Unknown,Open,JPN,31.26159999999999,130.29199999999997,Makurazaki (1723.0),Japan
1724.0,Port Everglades,Sea,Unknown,Open,USA,26.090200000001836,-80.11680000000044,Port Everglades (1724.0),United States of America
1726.0,Tappahannock,Sea,Unknown,Open,USA,37.9207,-76.855,Tappahannock (1726.0),United States of America
1730.0,Port Hardy,Sea,Unknown,Open,CAN,50.71930000000023,-127.49100000000097,Port Hardy (1730.0),Canada
1732.0,Uig,Sea,Unknown,Unknown,GBR,57.59110000000002,-6.3647,Uig (1732.0),U.K. of Great Britain and Northern Ireland
1733.0,Lochmaddy,Sea,Unknown,Unknown,GBR,57.596500000000056,-7.177500000000006,Lochmaddy (1733.0),U.K. of Great Britain and Northern Ireland
1735.0,Amorgos,Sea,Unknown,Unknown,GRC,36.8321,25.864100000000004,Amorgos (1735.0),Greece
1736.0,Kos,Sea,Unknown,Unknown,GRC,36.90630000000004,27.287900000000015,Kos (1736.0),Greece
1737.0,Gandia,Sea,Unknown,Unknown,ESP,38.98950000000001,-0.14789999999999998,Gandia (1737.0),Spain
1738.0,Procida,Sea,Unknown,Unknown,ITA,40.76190000000472,14.029899999999543,Procida (1738.0),Italy
1739.0,Anzio,Sea,Unknown,Unknown,ITA,41.4481,12.633299999999998,Anzio (1739.0),Italy
1740.0,Viareggio,Sea,Unknown,Unknown,ITA,43.86369999999997,10.242900000000079,Viareggio (1740.0),Italy
1741.0,Almeria,Sea,Unknown,Unknown,ESP,36.837999999999795,-2.4659999999999576,Almeria (1741.0),Spain
1742.0,Civitavecchia,Sea,Unknown,Unknown,ITA,42.09109999999991,11.78709999999992,Civitavecchia (1742.0),Italy
1747.0,Gennevilliers,Sea,Unknown,Unknown,FRA,48.9445,2.3188999999999997,Gennevilliers (1747.0),France
1748.0,Ponta Delgada,Sea,Unknown,Unknown,PRT,37.73730000000049,-25.658500000000245,Ponta Delgada (1748.0),Azores Islands
1749.0,Horta,Sea,Unknown,Unknown,PRT,38.53470000000013,-28.62700000000023,Horta (1749.0),Azores Islands
1752.0,Umea,Sea,Unknown,Unknown,SWE,63.8089,20.280899999999885,Umea (1752.0),Sweden
1764.0,Paphos,Sea,Unknown,Open,CYP,34.7537,32.4157,Paphos (1764.0),Cyprus
1767.0,Sorel,Sea,Unknown,Open,CAN,46.05180000000065,-73.13099999999952,Sorel (1767.0),Canada
1770.0,Leland,Lake,Unknown,Open,USA,45.0106,-85.7757,Leland (1770.0),United States of America
1771.0,Charlevoix,Lake,Unknown,Open,USA,45.3134,-85.2641,Charlevoix (1771.0),United States of America
1772.0,Oshawa,Lake,Unknown,Open,CAN,43.85889999999998,-78.82860000000002,Oshawa (1772.0),Canada
1781.0,Dungarvan,Sea,Unknown,Unknown,IRL,52.0935,-7.6247,Dungarvan (1781.0),Ireland
1782.0,Boston,Sea,Unknown,Open,USA,42.355999999999796,-71.03489999999901,Boston (1782.0),United States of America
1783.0,Jonesport,Sea,Unknown,Open,USA,44.5285,-67.6093,Jonesport (1783.0),United States of America
1786.0,Corner Brook,Sea,Unknown,Open,CAN,48.96029999999997,-57.9589999999999,Corner Brook (1786.0),Canada
1787.0,Prince Rupert,Sea,Unknown,Open,CAN,54.321899999998585,-130.29800000000438,Prince Rupert (1787.0),Canada
1789.0,Taft,Sea,Unknown,Open,USA,29.996200000000258,-90.42199999999976,Taft (1789.0),United States of America
1790.0,Convent,Sea,Unknown,Open,USA,30.008500000001217,-90.83460000000137,Convent (1790.0),United States of America
1792.0,Paulsboro,Sea,Unknown,Open,USA,39.84299999999661,-75.25250000000199,Paulsboro (1792.0),United States of America
1793.0,New London,Sea,Unknown,Open,USA,41.35150000000038,-72.1032000000003,New London (1793.0),United States of America
1794.0,Vineyard Haven,Sea,Unknown,Open,USA,41.461500000000264,-70.60389999999974,Vineyard Haven (1794.0),United States of America
1795.0,Scituate,Sea,Unknown,Open,USA,42.1942,-70.7287,Scituate (1795.0),United States of America
1799.0,Shelton,Sea,Unknown,Open,USA,47.2071999999999,-123.09300000000032,Shelton (1799.0),United States of America
1800.0,Fort Pierce,Sea,Unknown,Open,USA,27.4389,-80.31830000000001,Fort Pierce (1800.0),United States of America
1801.0,Texas City,Sea,Unknown,Open,USA,29.379199999997823,-94.88850000000087,Texas City (1801.0),United States of America
1802.0,Braithwaite,Sea,Unknown,Open,USA,29.851699999999298,-89.97320000000505,Braithwaite (1802.0),United States of America
1804.0,Baton Rouge,Sea,Unknown,Open,USA,30.466099999999823,-91.19830000000049,Baton Rouge (1804.0),United States of America
1805.0,Providence,Sea,Unknown,Open,USA,41.80249999999959,-71.39740000000133,Providence (1805.0),United States of America
1806.0,Portsmouth,Sea,Unknown,Open,USA,43.06829999999996,-70.7591000000001,Portsmouth (1806.0),United States of America
1808.0,Bellingham,Sea,Unknown,Open,USA,48.76350000000027,-122.50800000000127,Bellingham (1808.0),United States of America
1811.0,Jedway,Sea,Unknown,Open,CAN,52.2896,-131.212,Jedway (1811.0),Canada
1814.0,Newport Beach,Sea,Unknown,Open,USA,33.62619999999999,-117.95200000000013,Newport Beach (1814.0),United States of America
1815.0,Cockenzie,Sea,Unknown,Unknown,GBR,55.975200000000406,-2.9519999999999986,Cockenzie (1815.0),U.K. of Great Britain & Northern Ireland
1816.0,Lochaline,Sea,Unknown,Unknown,GBR,56.5290999999998,-5.7647,Lochaline (1816.0),U.K. of Great Britain & Northern Ireland
1817.0,Ermioni,Sea,Unknown,Unknown,GRC,37.379700000000376,23.25029999999977,Ermioni (1817.0),Greece
1818.0,Alicante,Sea,Unknown,Unknown,ESP,38.337199999999946,-0.4868999999999982,Alicante (1818.0),Spain
1819.0,Benidorm,Sea,Unknown,Unknown,ESP,38.53050000000001,-0.1159,Benidorm (1819.0),Spain
1820.0,Dun Laoghaire,Sea,Unknown,Unknown,IRL,53.2900999999986,-6.1268999999998215,Dun Laoghaire (1820.0),Ireland
1821.0,Thisted,Sea,Unknown,Unknown,DNK,56.94550000000002,8.717299999999998,Thisted (1821.0),Denmark
1822.0,Kopervik,Sea,Unknown,Unknown,NOR,59.283500000008694,5.318500000000749,Kopervik (1822.0),Norway
1823.0,Erie,Lake,Unknown,Open,USA,42.1291,-80.09130000000003,Erie (1823.0),United States of America
1826.0,Arzew,Sea,Unknown,Open,DZA,35.85070000000034,-0.3053000000000018,Arzew (1826.0),Algeria
1827.0,Nishinomiya,Sea,Unknown,Unknown,JPN,34.726699999999305,135.3339999999879,Nishinomiya (1827.0),Japan
1828.0,Beykoz,Sea,Unknown,Unknown,TUR,41.127500000000026,29.100500000000007,Beykoz (1828.0),Turkey
1830.0,Larkollen,Sea,Unknown,Unknown,NOR,59.32090000000005,10.688499999999989,Larkollen (1830.0),Norway
1832.0,Rasa,Sea,Unknown,Unknown,HRV,45.02569999999998,14.052899999999955,Rasa (1832.0),Croatia
1833.0,Brightlingsea,Sea,Unknown,Unknown,GBR,51.80730000000002,1.0275000000000023,Brightlingsea (1833.0),U.K. of Great Britain and Northern Ireland
1834.0,Schiedam,Sea,Unknown,Unknown,NLD,51.89769999998006,4.407900000000197,Schiedam (1834.0),Netherlands
1835.0,Boston,Sea,Unknown,Unknown,GBR,52.97449999999994,-0.026399999999999983,Boston (1835.0),U.K. of Great Britain and Northern Ireland
1836.0,Papenburg,Sea,Unknown,Unknown,DEU,53.073499999999534,7.365499999999969,Papenburg (1836.0),Germany
1837.0,Eastham,Sea,Unknown,Unknown,GBR,53.347099999999564,-2.976000000000065,Eastham (1837.0),U.K. of Great Britain and Northern Ireland
1839.0,Casablanca,Sea,Unknown,Open,MAR,33.613899999999184,-7.611199999999945,Casablanca (1839.0),Morocco
1842.0,Cabinda,Sea,Unknown,Open,AGO,-5.5483900000000155,12.196799999999982,Cabinda (1842.0),Angola
1847.0,Burnie,Sea,Unknown,Unknown,AUS,-41.05169999999999,145.906000000001,Burnie (1847.0),Australia
1848.0,Port Latta,Sea,Unknown,Unknown,AUS,-40.852,145.379,Port Latta (1848.0),Australia
1849.0,Numazu,Sea,Unknown,Unknown,JPN,35.08550000000004,138.86800000000025,Numazu (1849.0),Japan
1852.0,Sipitang,Sea,Unknown,Unknown,MYS,5.06873,115.54,Sipitang (1852.0),Malaysia
1854.0,Nantong,Sea,Unknown,Unknown,CHN,32.00010000000118,120.8190000000032,Nantong (1854.0),China
1856.0,Larnaca,Sea,Small,Open,CYP,34.910200000000096,33.64810000000013,Larnaca (1856.0),Cyprus
1857.0,Famagusta,Sea,Small,Open,CYP,35.11950000000019,33.95950000000028,Famagusta (1857.0),Cyprus
1865.0,Wanganui,Sea,Unknown,Unknown,NZL,-39.951,175.028,Wanganui (1865.0),New Zealand
1872.0,Xiamen,Sea,Unknown,Unknown,CHN,24.44990000000206,118.07699999999343,Xiamen (1872.0),China
1873.0,Ismailia,Sea,Unknown,Unknown,EGY,30.5872,32.270100000000006,Ismailia (1873.0),Egypt
1875.0,Amagasaki,Sea,Unknown,Unknown,JPN,34.70059999999798,135.4000000000001,Amagasaki (1875.0),Japan
1876.0,Eceabat,Sea,Unknown,Unknown,TUR,40.2045,26.365900000000003,Eceabat (1876.0),Turkey
1877.0,Veraval,Sea,Medium,Unknown,IND,20.9043,70.3565,Veraval (1877.0),India
1878.0,Surat,Sea,Medium,Unknown,IND,21.1673,72.8317,Surat (1878.0),India
1879.0,Kartal,Sea,Unknown,Unknown,TUR,40.8947000000016,29.19109999999764,Kartal (1879.0),Turkey
1880.0,Amasra,Sea,Unknown,Unknown,TUR,41.7491,32.39909999999998,Amasra (1880.0),Turkey
1881.0,Vyborg,Sea,Unknown,Unknown,RUS,60.71550000000001,28.742099999999997,Vyborg (1881.0),Russian Federation
1883.0,Shanghai,River,Unknown,Unknown,CHN,31.23790000000007,121.48799999999994,Shanghai (1883.0),China
1889.0,Ensenada,Sea,Medium,Unknown,MEX,31.86130000000002,-116.62200000000004,Ensenada (1889.0),Mexico
1890.0,Gemlik,Sea,Medium,Unknown,TUR,40.4340000000007,29.15810000000042,Gemlik (1890.0),Turkey
1895.0,Frontera,Sea,Small,Unknown,MEX,18.5771,-92.6618,Frontera (1895.0),Mexico
1897.0,Giresun,Sea,Small,Unknown,TUR,40.92039999999999,38.3907,Giresun (1897.0),Turkey
1898.0,Trabzon,Sea,Small,Unknown,TUR,41.00480000000004,39.75930000000004,Trabzon (1898.0),Turkey
1900.0,Castries,Sea,Small,Unknown,LCA,14.011700000000017,-61.00400000000033,Castries (1900.0),Saint Lucia
1901.0,La Ceiba,Sea,Small,Unknown,HND,15.7642,-86.8313,La Ceiba (1901.0),Honduras
1902.0,Tela,Sea,Small,Unknown,HND,15.7741,-87.4755,Tela (1902.0),Honduras
1903.0,Partington,Sea,Unknown,Unknown,GBR,53.42889999999993,-2.4363000000000015,Partington (1903.0),U.K. of Great Britain and Northern Ireland
1904.0,Tekirdag,Sea,Small,Unknown,TUR,40.986699999999985,27.52350000000001,Tekirdag (1904.0),Turkey
1907.0,San Pedro,River,Small,Unknown,ARG,-33.6723,-59.6645,San Pedro (1907.0),Argentina
1914.0,Haifa,Sea,Medium,Open,ISR,32.81870000000238,35.01410000000031,Haifa (1914.0),Israel
1915.0,Damietta,Sea,Medium,Open,EGY,31.438399999999454,31.826099999999823,Damietta (1915.0),Egypt
1920.0,Barranquilla,Sea,Medium,Unknown,COL,10.96290000000029,-74.75960000000018,Barranquilla (1920.0),Colombia
1930.0,Tel Aviv,Sea,Very Small,Open,ISR,32.0928,34.7723,Tel Aviv (1930.0),Israel
1932.0,Sekondi,Sea,Very Small,Open,GHA,4.936080000000002,-1.7107900000000018,Sekondi (1932.0),Ghana
1933.0,Sfax,Sea,Unknown,Open,TUN,34.729299999999974,10.761500000000025,Sfax (1933.0),Tunisia
1936.0,Oran,Sea,Unknown,Open,DZA,35.71800000000036,-0.6487999999999956,Oran (1936.0),Algeria
1937.0,Dundalk,Sea,Unknown,Unknown,IRL,54.013500000000015,-6.403099999999997,Dundalk (1937.0),Ireland
1938.0,Grossenbrode,Sea,Unknown,Unknown,DEU,54.3603000000002,11.069500000000028,Grossenbrode (1938.0),Germany
1940.0,Campbeltown,Sea,Unknown,Unknown,GBR,55.4282000000001,-5.607099999999963,Campbeltown (1940.0),U.K. of Great Britain and Northern Ireland
1941.0,Port Ellen,Sea,Unknown,Unknown,GBR,55.63149999999985,-6.190100000000017,Port Ellen (1941.0),U.K. of Great Britain and Northern Ireland
1942.0,Skaerbaek,Sea,Unknown,Unknown,DNK,55.518600000000625,9.607699999999799,Skaerbaek (1942.0),Denmark
1943.0,Borgholm,Sea,Unknown,Unknown,SWE,56.884100000000004,16.6543,Borgholm (1943.0),Sweden
1944.0,Grimstad,Sea,Unknown,Unknown,NOR,58.34430000000035,8.610499999999929,Grimstad (1944.0),Norway
1945.0,Larvik,Sea,Unknown,Unknown,NOR,59.04129999999887,10.046299999999976,Larvik (1945.0),Norway
1946.0,Stockholm,Sea,Unknown,Unknown,SWE,59.315600000001574,18.035700000000332,Stockholm (1946.0),Sweden
1947.0,Lappohja,Sea,Unknown,Unknown,FIN,59.9115,23.2981,Lappohja (1947.0),Finland
1948.0,Trondheim,Sea,Unknown,Unknown,NOR,63.44769999999692,10.435300000000119,Trondheim (1948.0),Norway
1950.0,Port Maitland,Lake,Unknown,Open,CAN,42.858200000000004,-79.56860000000002,Port Maitland (1950.0),Canada
1951.0,Buffalo,Lake,Unknown,Open,USA,42.90430000000005,-78.8964999999999,Buffalo (1951.0),United States of America
1953.0,Dbaiye,Unknown,Very Small,Open,LBN,33.945600000000006,35.59009999999996,Dbaiye (1953.0),Lebanon
1955.0,Toronto,Lake,Unknown,Open,CAN,43.63999999999999,-79.35709999999997,Toronto (1955.0),Canada
1957.0,Santa Barbara,Sea,Unknown,Open,USA,34.41769999999998,-119.67100000000002,Santa Barbara (1957.0),United States of America
1958.0,Alexandria,Sea,Large,Open,EGY,31.19529999999996,29.881499999999967,Alexandria (1958.0),Egypt
1961.0,Zarzis,Sea,Unknown,Open,TUN,33.48319999999996,11.112599999999995,Zarzis (1961.0),Tunisia
1964.0,Palm Beach,Sea,Unknown,Open,USA,26.763099999999433,-80.03780000000181,Palm Beach (1964.0),United States of America
1965.0,Wilmington,Sea,Unknown,Open,USA,33.7771000000047,-118.23999999999246,Wilmington (1965.0),United States of America
1967.0,Nishinoomote,Sea,Unknown,Open,JPN,30.7328,130.99400000000006,Nishinoomote (1967.0),Japan
1969.0,La Spezia,Unknown,Unknown,Unknown,ITA,44.11669999999891,9.833330000000268,La Spezia (1969.0),Italy
1970.0,Wexford,Sea,Unknown,Unknown,IRL,52.32829999999999,-6.449599999999953,Wexford (1970.0),Ireland
1972.0,Valencia,Sea,Unknown,Unknown,ESP,39.45909999999551,-0.32299999999998646,Valencia (1972.0),Spain
1973.0,Capraia,Sea,Unknown,Unknown,ITA,43.025099999999576,9.823900000000135,Capraia (1973.0),Italy
1975.0,Nea Karvali,Sea,Unknown,Unknown,GRC,40.96070000000145,24.51249999999999,Nea Karvali (1975.0),Greece
1976.0,Barcelona,Sea,Unknown,Unknown,ESP,41.37369999999674,2.180499999999787,Barcelona (1976.0),Spain
1977.0,Ajaccio,Sea,Unknown,Unknown,FRA,41.93010000000047,8.738299999999983,Ajaccio (1977.0),France
1979.0,Quimper,Sea,Unknown,Unknown,FRA,47.9719,-4.109399999999998,Quimper (1979.0),France
1984.0,Skopelos,Sea,Unknown,Unknown,GRC,39.1251,23.7355,Skopelos (1984.0),Greece
1986.0,Portland,Sea,Unknown,Unknown,GBR,50.561699999998886,-2.4573999999999434,Portland (1986.0),U.K. of Great Britain and Northern Ireland
1987.0,Tonsberg,Sea,Unknown,Unknown,NOR,59.2596999999997,10.425699999999887,Tonsberg (1987.0),Norway
1988.0,Lidkoping,Sea,Unknown,Unknown,SWE,58.50050000000006,13.197700000000006,Lidkoping (1988.0),Sweden
1989.0,Hafnarfjordur,Sea,Unknown,Unknown,ISL,64.0639,-21.9453,Hafnarfjordur (1989.0),Iceland
1990.0,Brunsbuttel,Sea,Unknown,Unknown,DEU,53.88989999998047,9.15750000000102,Brunsbuttel (1990.0),Germany
1992.0,Ed Daoura,Sea,Very Small,Open,LBN,33.89849999999996,35.55490000000007,Ed Daoura (1992.0),Lebanon
2000.0,Halifax,Sea,Unknown,Open,CAN,44.666299999998536,-63.58209999999964,Halifax (2000.0),Canada
2010.0,Mackinac Island,Lake,Unknown,Open,USA,45.84350000000016,-84.60889999999947,Mackinac Island (2010.0),United States of America
2011.0,Superior,Lake,Unknown,Open,USA,46.73150000000118,-92.06399999999873,Superior (2011.0),United States of America
2020.0,North Weymouth,Sea,Unknown,Open,USA,42.25410000000007,-70.93580000000011,North Weymouth (2020.0),United States of America
2024.0,Port Edward,Sea,Unknown,Open,CAN,54.228799999998465,-130.27900000000204,Port Edward (2024.0),Canada
2028.0,Portland,Sea,Unknown,Open,USA,43.649399999999964,-70.23689999999996,Portland (2028.0),United States of America
2031.0,Massena,Sea,Unknown,Open,USA,44.9633,-74.8272,Massena (2031.0),United States of America
2034.0,Warrenton,Sea,Unknown,Open,USA,46.16729999999965,-123.91100000000003,Warrenton (2034.0),United States of America
2035.0,Port Royal,Sea,Unknown,Open,USA,32.38350000000001,-80.68339999999993,Port Royal (2035.0),United States of America
2036.0,Port Alberni,Sea,Unknown,Open,CAN,49.25050000000007,-124.82699999999997,Port Alberni (2036.0),Canada
2037.0,Port Mellon,Sea,Unknown,Open,CAN,49.51550000000087,-123.48600000000158,Port Mellon (2037.0),Canada
2038.0,Comox,Sea,Unknown,Open,CAN,49.673899999999826,-124.93300000000065,Comox (2038.0),Canada
2042.0,Caen,Sea,Unknown,Unknown,FRA,49.184799999999846,-0.3213000000000008,Caen (2042.0),France
2043.0,Bogense,Sea,Unknown,Unknown,DNK,55.572799999999944,10.093700000000005,Bogense (2043.0),Denmark
2044.0,Figeholm,Sea,Unknown,Unknown,SWE,57.37110000000015,16.566899999999954,Figeholm (2044.0),Sweden
2045.0,Girvan,Sea,Unknown,Unknown,GBR,55.2379,-4.8611,Girvan (2045.0),U.K. of Great Britain & Northern Ireland
2046.0,Vardo,Sea,Unknown,Unknown,NOR,70.3782999999985,31.069100000000407,Vardo (2046.0),Norway
2047.0,Korsor,Sea,Unknown,Unknown,DNK,55.33630000000073,11.145900000000085,Korsor (2047.0),Denmark
2048.0,Rorvig,Sea,Unknown,Unknown,DNK,55.9294999999989,11.755499999999909,Rorvig (2048.0),Denmark
2049.0,Corinth,Sea,Unknown,Unknown,GRC,37.94700000000011,22.94450000000051,Corinth (2049.0),Greece
2050.0,Milazzo,Sea,Unknown,Unknown,ITA,38.21150000000216,15.259899999999014,Milazzo (2050.0),Italy
2051.0,La Rochelle,Sea,Unknown,Unknown,FRA,46.15329999999995,-1.1601999999999975,La Rochelle (2051.0),France
2052.0,Kalmar,Sea,Unknown,Unknown,SWE,56.65710000000029,16.32750000000009,Kalmar (2052.0),Sweden
2053.0,Stavanger,Sea,Unknown,Unknown,NOR,58.95970000000596,5.744299999998934,Stavanger (2053.0),Norway
2054.0,Toledo,Lake,Unknown,Open,USA,41.6428,-83.52950000000006,Toledo (2054.0),United States of America
2055.0,Wilmington,Sea,Unknown,Open,USA,39.73089999999959,-75.50379999999916,Wilmington (2055.0),United States of America
2056.0,Marcus Hook,Sea,Unknown,Open,USA,39.80319999999975,-75.41349999999768,Marcus Hook (2056.0),United States of America
2060.0,Vasteras,Sea,Unknown,Unknown,SWE,59.60510000000051,16.558699999999767,Vasteras (2060.0),Sweden
2062.0,Holyhead,Sea,Unknown,Unknown,GBR,53.31480000000008,-4.636499999999985,Holyhead (2062.0),U.K. of Great Britain & Northern Ireland
2063.0,Pontevedra,Sea,Unknown,Unknown,ESP,42.419899999999956,-8.660200000000005,Pontevedra (2063.0),Spain
2065.0,Rouen,Sea,Unknown,Unknown,FRA,49.450900000000935,1.0533000000000126,Rouen (2065.0),France
2066.0,Poole,Sea,Unknown,Unknown,GBR,50.72520000000054,-1.9915999999999914,Poole (2066.0),U.K. of Great Britain and Northern Ireland
2067.0,Newhaven,Sea,Unknown,Unknown,GBR,50.78510000000002,0.04069999999999992,Newhaven (2067.0),U.K. of Great Britain and Northern Ireland
2068.0,Portslade,Sea,Unknown,Unknown,GBR,50.836900000000604,-0.26179999999999515,Portslade (2068.0),U.K. of Great Britain and Northern Ireland
2069.0,Faversham,Sea,Unknown,Unknown,GBR,51.34370000000021,0.8903000000000073,Faversham (2069.0),U.K. of Great Britain and Northern Ireland
2070.0,Felixstowe,Sea,Unknown,Unknown,GBR,51.95989999999864,1.3420999999999346,Felixstowe (2070.0),U.K. of Great Britain and Northern Ireland
2071.0,Deventer,Sea,Unknown,Unknown,NLD,52.2605,6.1495,Deventer (2071.0),Netherlands
2072.0,New Ross,Sea,Unknown,Unknown,IRL,52.38009999999999,-6.961199999999998,New Ross (2072.0),Ireland
2073.0,Mostyn,Sea,Unknown,Unknown,GBR,53.3161,-3.256799999999999,Mostyn (2073.0),U.K. of Great Britain and Northern Ireland
2074.0,Garston,Sea,Unknown,Unknown,GBR,53.34610000000007,-2.906600000000019,Garston (2074.0),U.K. of Great Britain and Northern Ireland
2075.0,Bromborough,Sea,Unknown,Unknown,GBR,53.35630000000314,-2.9858000000002,Bromborough (2075.0),U.K. of Great Britain and Northern Ireland
2079.0,Sousse,Sea,Unknown,Open,TUN,35.84130000000004,10.643099999999954,Sousse (2079.0),Tunisia
2085.0,Mount Maunganui,Sea,Unknown,Unknown,NZL,-37.638200000000914,176.17599999999774,Mount Maunganui (2085.0),New Zealand
2086.0,Maldonado,Sea,Unknown,Unknown,URY,-34.9618,-54.92100000000002,Maldonado (2086.0),Uruguay
2090.0,Sao Sebastiao,Sea,Unknown,Unknown,BRA,-23.802199999999992,-45.3913,Sao Sebastiao (2090.0),Brazil
2091.0,Point Samson,Sea,Unknown,Unknown,AUS,-20.63140000000018,117.1999999999984,Point Samson (2091.0),Australia
2093.0,Macapa,Sea,Unknown,Unknown,BRA,0.0280300000000006,-51.03910000000026,Macapa (2093.0),Brazil
2094.0,Male,Sea,Unknown,Unknown,MDV,4.16603,73.5015,Male (2094.0),Maldives
2095.0,Kota Kinabalu,Sea,Unknown,Unknown,MYS,5.971529999999961,116.0670000000015,Kota Kinabalu (2095.0),Malaysia
2097.0,Mangrol,Sea,Unknown,Unknown,IND,21.1024,70.1075,Mangrol (2097.0),India
2099.0,Macau,Sea,Unknown,Unknown,MAC,22.18700000000265,113.54599999998327,Macau (2099.0),Macao
2101.0,Omaezaki,Sea,Unknown,Unknown,JPN,34.62220000000025,138.21300000000016,Omaezaki (2101.0),Japan
2102.0,Kisarazu,Sea,Unknown,Unknown,JPN,35.3868999999974,139.92100000001844,Kisarazu (2102.0),Japan
2104.0,Sochi,Sea,Unknown,Unknown,RUS,43.5684,39.7303,Sochi (2104.0),Russian Federation
2105.0,Dunedin,Sea,Unknown,Unknown,NZL,-45.88430000000006,170.50599999999977,Dunedin (2105.0),New Zealand
2107.0,Wellington,Sea,Unknown,Unknown,NZL,-41.32019999999569,174.80700000000508,Wellington (2107.0),New Zealand
2110.0,Carmelo,Sea,Unknown,Unknown,URY,-33.997,-58.303,Carmelo (2110.0),Uruguay
2115.0,Zhangjiagang,Sea,Unknown,Unknown,CHN,31.962999999996875,120.39899999998444,Zhangjiagang (2115.0),China
2119.0,Johor Bahru,Sea,Unknown,Unknown,MYS,1.45793,103.738,Johor Bahru (2119.0),Malaysia
2126.0,Bedi,Sea,Unknown,Unknown,IND,22.5427,70.00610000000005,Bedi (2126.0),India
2127.0,Keelung,Sea,Unknown,Unknown,TWN,25.134200000000405,121.73600000000177,Keelung (2127.0),China
2129.0,Kuchinotsu,Sea,Unknown,Unknown,JPN,32.6002,130.18000000000004,Kuchinotsu (2129.0),Japan
2131.0,Shimoda,Sea,Unknown,Unknown,JPN,34.67180000000007,138.95799999999898,Shimoda (2131.0),Japan
2132.0,Masan,Sea,Unknown,Unknown,KOR,35.1839,128.56999999999996,Masan (2132.0),Republic of Korea
2133.0,Ulsan,Sea,Unknown,Unknown,KOR,35.50250000000004,129.35099999999994,Ulsan (2133.0),Republic of Korea
2135.0,Longkou,Sea,Unknown,Unknown,CHN,37.64769999999999,120.32500000000019,Longkou (2135.0),China
2136.0,Maltepe,Sea,Unknown,Unknown,TUR,40.90729999999969,29.16029999999964,Maltepe (2136.0),Turkey
2137.0,Naantali,Sea,Unknown,Unknown,FIN,60.46649999999976,22.018100000000334,Naantali (2137.0),Finland
2140.0,Diu,Sea,Unknown,Unknown,IND,20.7105,70.9997,Diu (2140.0),India
2141.0,Jiangmen,River,Unknown,Unknown,CHN,22.60149999999998,113.11200000000048,Jiangmen (2141.0),China
2142.0,Eregli,Sea,Medium,Unknown,TUR,41.29089999999997,31.413300000000127,Eregli (2142.0),Turkey
2145.0,Kas,Sea,Unknown,Unknown,TUR,36.197,29.6285,Kas (2145.0),Turkey
2146.0,Veracruz,Sea,Large,Unknown,MEX,19.202199999999745,-96.12419999999933,Veracruz (2146.0),Mexico
2147.0,Manaus,River,Medium,Unknown,BRA,-3.1324700000000107,-60.01929999999994,Manaus (2147.0),Brazil
2152.0,Zonguldak,Sea,Small,Unknown,TUR,41.47290000000018,31.803499999999993,Zonguldak (2152.0),Turkey
2155.0,Marmaris,Sea,Small,Unknown,TUR,36.8537,28.2763,Marmaris (2155.0),Turkey
2158.0,Izmit,Sea,Small,Unknown,TUR,40.7694,29.9367,Izmit (2158.0),Turkey
2162.0,Liverpool,Sea,Unknown,Unknown,GBR,53.4629000000021,-3.0263000000000155,Liverpool (2162.0),U.K. of Great Britain and Northern Ireland
2170.0,Semarang,Sea,Medium,Unknown,IDN,-6.9467,110.425,Semarang (2170.0),Indonesia
2171.0,Ambon,Sea,Small,Unknown,IDN,-3.6940999999999953,128.17599999999985,Ambon (2171.0),Indonesia
2180.0,Palmeira,Sea,Very Small,Open,CPV,16.752,-22.9766,Palmeira (2180.0),Cape Verde
2183.0,Itzehoe,Sea,Unknown,Unknown,DEU,53.9254,9.5025,Itzehoe (2183.0),Germany
2184.0,Hochdonn,Sea,Unknown,Unknown,DEU,54.000499999999725,9.299899999999981,Hochdonn (2184.0),Germany
2185.0,Greifswald,Sea,Unknown,Unknown,DEU,54.10010000000006,13.450699999999994,Greifswald (2185.0),Germany
2187.0,Aabenraa,Sea,Unknown,Unknown,DNK,55.0393,9.429099999999984,Aabenraa (2187.0),Denmark
2188.0,Flekkefjord,Sea,Unknown,Unknown,NOR,58.299299999999164,6.661699999999905,Flekkefjord (2188.0),Norway
2189.0,Skaelskor,Sea,Unknown,Unknown,DNK,55.25050000000001,11.2933,Skaelskor (2189.0),Denmark
2190.0,Klaipeda,Sea,Unknown,Unknown,LTU,55.7125000000042,21.114700000002404,Klaipeda (2190.0),Lithuania
2191.0,Ronneby,Sea,Unknown,Unknown,SWE,56.16289999999995,15.28809999999999,Ronneby (2191.0),Sweden
2192.0,Klintehamn,Sea,Unknown,Unknown,SWE,57.38830000000002,18.1807,Klintehamn (2192.0),Sweden
2193.0,Wick,Sea,Unknown,Unknown,GBR,58.443100000000086,-3.0902000000000007,Wick (2193.0),U.K. of Great Britain and Northern Ireland
2194.0,Norrsundet,Sea,Unknown,Unknown,SWE,60.9347,17.1549,Norrsundet (2194.0),Sweden
